Order_ID,Order_Date,Order_Time,City,Restaurant_Name,Cuisine,Customer_Rating,Delivery_Time_Minutes,Order_Value,Payment_Method,Discount_Applied,Order_Status
9813,2026-03-06,16:38:00,Hyderabad,Sushi World,Indian,2.8,48,884.84,UPI,10.64,Cancelled
9814,2026-01-11,11:44:00,Mumbai,Dosa Palace,South Indian,4.5,53,947.81,COD,108.96,Delivered
9815,2026-01-22,12:33:00,Hyderabad,Pizza Point,South Indian,3.7,27,263.51,Card,72.05,Delivered
9816,2026-03-16,15:14:00,Bangalore,Tandoori Nights,Fast Food,2.9,30,946.51,Card,118.12,Delivered
9817,2026-01-12,15:00:00,Chennai,Sushi World,Italian,3.7,32,619.51,COD,102.64,Delivered
9818,2026-03-02,10:57:00,Hyderabad,Biryani Hub,Indian,3.1,24,474.67,UPI,55.24,Cancelled
9819,2026-03-21,15:13:00,Pune,Tandoori Nights,Indian,3.1,69,865.33,UPI,108.0,Delivered
9820,2026-02-06,14:20:00,Pune,Biryani Hub,Indian,4.9,38,1033.12,COD,75.75,Delivered
9821,2026-02-26,20:41:00,Chennai,Pizza Point,South Indian,3.4,40,772.79,COD,184.22,Delivered
9822,2026-02-27,10:25:00,Mumbai,Sushi World,Japanese,2.6,22,1070.63,Card,75.13,Delivered
9823,2026-02-02,15:33:00,Mumbai,Tandoori Nights,Italian,4.9,45,222.36,UPI,8.03,Delivered
9824,2026-01-30,20:05:00,Hyderabad,Tandoori Nights,Indian,4.5,52,938.6,UPI,152.71,Delivered
9825,2026-01-25,13:58:00,Mumbai,Pizza Point,Japanese,3.1,49,369.4,UPI,192.74,Delivered
9826,2026-03-25,17:38:00,Chennai,Dosa Palace,Japanese,3.5,41,486.07,COD,33.88,Delivered
9827,2026-03-07,18:08:00,Hyderabad,Biryani Hub,Japanese,4.7,24,772.25,COD,194.56,Cancelled
9828,2026-04-01,19:03:00,Bangalore,Tandoori Nights,Italian,3.4,38,474.45,UPI,123.44,Delivered
9829,2026-03-10,15:31:00,Mumbai,Burger Town,Japanese,3.9,28,368.15,COD,169.48,Delivered
9830,2026-03-05,12:36:00,Mumbai,Biryani Hub,Indian,3.8,43,1085.5,COD,94.58,Delivered
9831,2026-01-11,22:16:00,Hyderabad,Sushi World,Indian,3.5,58,1106.72,COD,124.5,Delivered
9832,2026-02-12,18:04:00,Pune,Pizza Point,Fast Food,4.1,31,236.37,UPI,168.21,Delivered
9833,2026-02-07,21:37:00,Mumbai,Biryani Hub,South Indian,3.7,65,700.12,UPI,196.56,Delivered
9834,2026-02-14,19:01:00,Chennai,Burger Town,Japanese,2.6,67,403.68,UPI,36.96,Delivered
9835,2026-02-06,17:21:00,Mumbai,Burger Town,South Indian,4.5,64,1063.41,Card,179.75,Cancelled
9836,2026-02-23,18:51:00,Bangalore,Pizza Point,South Indian,2.8,46,662.52,UPI,133.45,Delivered
9837,2026-03-11,17:17:00,Mumbai,Pizza Point,South Indian,3.7,69,678.46,Card,189.37,Delivered
9838,2026-01-14,14:34:00,Pune,Biryani Hub,South Indian,3.9,61,827.47,COD,63.62,Delivered
9839,2026-01-27,22:40:00,Mumbai,Sushi World,South Indian,4.3,40,255.62,COD,48.52,Delivered
9840,2026-01-07,17:57:00,Hyderabad,Dosa Palace,Indian,3.5,57,327.3,COD,73.1,Delivered
9841,2026-01-08,18:28:00,Mumbai,Burger Town,Italian,4.3,54,698.39,UPI,176.9,Delivered
9842,2026-02-26,12:59:00,Pune,Pizza Point,Japanese,2.8,51,1166.71,Card,91.93,Delivered
9843,2026-01-09,18:34:00,Hyderabad,Dosa Palace,Japanese,4.1,55,1043.61,UPI,190.3,Cancelled
9844,2026-02-03,22:51:00,Chennai,Dosa Palace,Indian,4.6,52,1089.36,UPI,48.47,Delivered
9845,2026-03-10,12:26:00,Hyderabad,Dosa Palace,Indian,4.7,62,337.16,COD,44.11,Delivered
9846,2026-02-26,18:18:00,Bangalore,Sushi World,South Indian,3.9,36,1158.62,Card,135.68,Delivered
9847,2026-03-31,15:55:00,Hyderabad,Pizza Point,Italian,3.3,24,929.99,UPI,58.33,Cancelled
9848,2026-03-29,12:00:00,Chennai,Burger Town,Japanese,2.9,63,525.69,Card,25.83,Delivered
9849,2026-03-31,17:10:00,Mumbai,Pizza Point,Fast Food,3.4,39,1064.47,UPI,75.19,Delivered
9850,2026-01-03,17:06:00,Hyderabad,Biryani Hub,Indian,3.8,42,947.31,COD,53.23,Delivered
9851,2026-01-18,10:52:00,Hyderabad,Burger Town,Fast Food,3.0,58,936.51,UPI,82.6,Delivered
9852,2026-03-24,15:22:00,Hyderabad,Pizza Point,Japanese,4.9,23,934.62,Card,37.3,Delivered
9853,2026-01-15,17:54:00,Hyderabad,Burger Town,Indian,4.7,45,1000.85,COD,191.4,Delivered
9854,2026-03-11,22:59:00,Chennai,Biryani Hub,Japanese,2.6,49,1148.53,UPI,160.33,Delivered
9855,2026-02-02,15:28:00,Pune,Tandoori Nights,Indian,3.9,67,336.87,Card,168.18,Delivered
9856,2026-03-03,17:58:00,Pune,Burger Town,Japanese,4.5,66,1199.52,Card,59.56,Delivered
9857,2026-01-25,14:37:00,Hyderabad,Tandoori Nights,Fast Food,3.1,65,1072.34,COD,171.35,Delivered
9858,2026-02-06,19:30:00,Chennai,Dosa Palace,Italian,3.8,48,641.63,COD,118.16,Delivered
9859,2026-03-26,11:16:00,Chennai,Sushi World,Indian,3.5,53,357.44,UPI,11.35,Delivered
9860,2026-02-15,15:31:00,Hyderabad,Biryani Hub,Fast Food,3.0,29,653.79,COD,30.65,Delivered
9861,2026-03-05,16:02:00,Bangalore,Burger Town,Japanese,4.0,39,978.61,UPI,89.19,Delivered
9862,2026-02-15,15:43:00,Hyderabad,Biryani Hub,Fast Food,5.0,43,802.45,Card,78.76,Delivered
9863,2026-01-04,12:08:00,Bangalore,Dosa Palace,Indian,3.4,53,479.55,COD,159.06,Delivered
9864,2026-03-19,17:01:00,Hyderabad,Tandoori Nights,Fast Food,3.9,56,606.79,Card,174.73,Cancelled
9865,2026-01-02,14:49:00,Bangalore,Sushi World,Japanese,3.3,32,1154.3,Card,172.99,Delivered
9866,2026-02-18,18:01:00,Bangalore,Biryani Hub,South Indian,4.7,42,1003.82,UPI,75.06,Cancelled
9867,2026-03-06,11:39:00,Hyderabad,Tandoori Nights,Italian,4.7,29,324.07,COD,127.15,Cancelled
9868,2026-01-20,17:00:00,Bangalore,Dosa Palace,Italian,2.9,41,745.39,UPI,99.42,Delivered
9869,2026-03-19,11:04:00,Mumbai,Dosa Palace,South Indian,4.7,64,1130.98,COD,177.78,Delivered
9870,2026-03-10,10:11:00,Pune,Dosa Palace,Indian,2.9,33,234.31,UPI,177.79,Delivered
9871,2026-02-16,11:31:00,Chennai,Tandoori Nights,Fast Food,2.7,44,242.55,UPI,10.77,Delivered
9872,2026-02-14,13:20:00,Bangalore,Burger Town,Fast Food,4.1,37,916.73,UPI,114.43,Delivered
9873,2026-02-14,21:21:00,Bangalore,Pizza Point,South Indian,3.5,39,775.55,Card,100.69,Delivered
9874,2026-01-12,20:06:00,Chennai,Biryani Hub,South Indian,3.8,47,246.0,COD,154.08,Delivered
9875,2026-03-23,12:29:00,Bangalore,Pizza Point,Japanese,4.1,27,1196.02,Card,39.16,Delivered
9876,2026-02-19,17:34:00,Chennai,Dosa Palace,Japanese,2.6,24,780.1,Card,139.0,Delivered
9877,2026-03-27,12:17:00,Hyderabad,Pizza Point,Italian,3.2,40,691.93,UPI,147.72,Delivered
9878,2026-01-21,21:18:00,Mumbai,Tandoori Nights,Indian,3.7,39,647.7,UPI,5.35,Delivered
9879,2026-03-04,12:59:00,Mumbai,Dosa Palace,Indian,3.2,63,900.68,Card,86.25,Delivered
9880,2026-03-25,17:34:00,Pune,Dosa Palace,South Indian,2.6,35,658.36,COD,195.79,Delivered
9881,2026-01-13,14:40:00,Bangalore,Sushi World,Italian,2.7,39,859.08,UPI,60.12,Delivered
9882,2026-01-29,15:36:00,Pune,Sushi World,Italian,4.5,44,688.33,Card,176.91,Delivered
9883,2026-01-24,13:45:00,Hyderabad,Tandoori Nights,Japanese,4.8,26,810.72,COD,117.38,Delivered
9884,2026-03-06,20:12:00,Mumbai,Tandoori Nights,Fast Food,2.9,44,1005.19,COD,59.31,Delivered
9885,2026-02-04,18:34:00,Hyderabad,Pizza Point,Indian,3.1,55,1017.17,Card,167.2,Delivered
9886,2026-01-10,12:41:00,Hyderabad,Biryani Hub,Italian,4.1,29,1049.05,Card,198.13,Delivered
9887,2026-01-26,21:39:00,Bangalore,Pizza Point,Japanese,4.9,59,402.97,COD,148.4,Delivered
9888,2026-01-17,14:06:00,Hyderabad,Tandoori Nights,Japanese,3.2,35,261.12,COD,12.26,Cancelled
9889,2026-03-11,16:48:00,Mumbai,Biryani Hub,Japanese,4.6,23,1036.14,Card,10.48,Delivered
9890,2026-03-08,10:08:00,Pune,Pizza Point,Fast Food,3.8,29,242.3,Card,98.31,Cancelled
9891,2026-03-15,21:41:00,Mumbai,Burger Town,Italian,4.9,67,413.49,COD,1.21,Cancelled
9892,2026-03-03,14:27:00,Bangalore,Burger Town,South Indian,2.8,50,726.2,UPI,135.19,Cancelled
9893,2026-02-16,11:32:00,Mumbai,Biryani Hub,South Indian,4.9,31,1055.43,COD,3.26,Cancelled
9894,2026-02-17,16:51:00,Chennai,Sushi World,Japanese,3.6,39,1096.78,COD,194.61,Delivered
9895,2026-01-20,12:11:00,Pune,Biryani Hub,Japanese,4.9,51,828.05,COD,176.13,Cancelled
9896,2026-01-04,14:03:00,Chennai,Pizza Point,Fast Food,3.6,21,1166.76,COD,163.08,Delivered
9897,2026-02-01,19:41:00,Chennai,Dosa Palace,Japanese,3.8,30,929.94,UPI,162.48,Delivered
9898,2026-01-24,16:12:00,Bangalore,Burger Town,Italian,4.5,39,727.72,Card,166.88,Delivered
9899,2026-01-11,10:51:00,Hyderabad,Dosa Palace,Japanese,4.3,42,334.37,COD,86.85,Delivered
9900,2026-03-07,11:01:00,Chennai,Burger Town,Japanese,4.0,32,628.79,Card,158.37,Delivered
9901,2026-01-09,19:17:00,Mumbai,Pizza Point,Italian,3.5,54,1022.34,Card,73.43,Cancelled
9902,2026-02-05,22:16:00,Hyderabad,Burger Town,Indian,4.5,36,483.65,Card,169.68,Delivered
9903,2026-01-10,14:09:00,Mumbai,Biryani Hub,South Indian,4.9,29,778.27,COD,123.59,Delivered
9904,2026-02-22,22:57:00,Mumbai,Dosa Palace,Japanese,2.5,59,1183.43,COD,71.67,Delivered
9905,2026-01-01,12:21:00,Hyderabad,Tandoori Nights,Italian,4.0,57,374.42,COD,149.09,Delivered
9906,2026-01-24,12:51:00,Hyderabad,Dosa Palace,South Indian,4.7,33,301.46,UPI,48.56,Delivered
9907,2026-02-26,18:22:00,Mumbai,Pizza Point,Fast Food,4.1,38,995.6,Card,192.93,Delivered
9908,2026-01-02,10:09:00,Bangalore,Tandoori Nights,Indian,4.5,51,224.92,UPI,132.95,Delivered
9909,2026-03-23,20:25:00,Pune,Dosa Palace,Japanese,4.7,52,843.26,UPI,80.24,Delivered
9910,2026-03-11,12:33:00,Pune,Pizza Point,Indian,4.4,62,535.74,COD,110.15,Delivered
9911,2026-03-27,15:49:00,Bangalore,Sushi World,Japanese,4.3,44,923.81,Card,147.51,Delivered
9912,2026-03-19,19:29:00,Hyderabad,Biryani Hub,Japanese,4.9,44,320.25,Card,159.46,Delivered
9913,2026-03-21,18:11:00,Mumbai,Burger Town,Japanese,4.7,33,530.04,COD,194.99,Delivered
9914,2026-01-29,18:24:00,Pune,Burger Town,Indian,4.5,64,217.04,COD,41.79,Cancelled
9915,2026-01-13,19:38:00,Mumbai,Burger Town,Fast Food,2.7,63,435.09,UPI,100.89,Delivered
9916,2026-02-13,19:33:00,Bangalore,Sushi World,Italian,3.1,57,683.26,COD,18.29,Delivered
9917,2026-03-13,22:43:00,Mumbai,Biryani Hub,Italian,3.9,55,377.61,UPI,16.45,Delivered
9918,2026-03-25,10:47:00,Bangalore,Dosa Palace,Fast Food,4.3,43,799.66,Card,20.87,Delivered
9919,2026-01-06,17:33:00,Hyderabad,Dosa Palace,Fast Food,3.3,60,318.15,UPI,51.9,Delivered
9920,2026-01-17,11:55:00,Bangalore,Biryani Hub,Japanese,2.7,58,945.22,COD,139.27,Delivered
9921,2026-02-14,22:41:00,Bangalore,Tandoori Nights,Japanese,3.3,58,1121.66,Card,172.23,Delivered
9922,2026-03-08,21:23:00,Pune,Biryani Hub,Italian,4.4,32,585.93,UPI,87.2,Cancelled
9923,2026-02-02,22:06:00,Mumbai,Burger Town,Japanese,4.7,21,728.21,UPI,111.04,Delivered
9924,2026-03-10,14:44:00,Pune,Dosa Palace,Japanese,4.8,53,688.51,Card,41.27,Cancelled
9925,2026-01-20,17:51:00,Chennai,Biryani Hub,Fast Food,3.4,34,985.4,UPI,158.22,Delivered
9926,2026-01-26,15:19:00,Bangalore,Dosa Palace,Indian,3.4,67,1194.19,UPI,177.67,Delivered
9927,2026-01-15,19:03:00,Chennai,Biryani Hub,South Indian,3.5,21,935.69,UPI,97.12,Delivered
9928,2026-01-26,11:54:00,Pune,Pizza Point,South Indian,3.4,44,414.53,COD,32.17,Cancelled
9929,2026-03-31,12:28:00,Mumbai,Burger Town,Japanese,4.2,24,896.08,COD,1.02,Delivered
9930,2026-02-24,19:06:00,Pune,Biryani Hub,Japanese,3.4,53,815.76,COD,107.28,Delivered
9931,2026-01-01,18:33:00,Mumbai,Sushi World,South Indian,2.6,58,410.12,UPI,99.53,Delivered
9932,2026-03-15,20:22:00,Mumbai,Biryani Hub,Fast Food,3.6,24,440.96,Card,185.16,Cancelled
9933,2026-01-23,17:56:00,Hyderabad,Pizza Point,South Indian,3.1,62,852.79,UPI,7.3,Delivered
9934,2026-03-30,14:48:00,Bangalore,Sushi World,South Indian,2.6,27,1007.82,UPI,29.79,Delivered
9935,2026-01-05,13:44:00,Pune,Sushi World,South Indian,3.7,68,962.4,COD,39.54,Delivered
9936,2026-01-13,11:17:00,Mumbai,Biryani Hub,Japanese,3.0,33,806.41,COD,109.42,Delivered
9937,2026-03-15,22:18:00,Pune,Pizza Point,Japanese,3.6,48,1137.54,UPI,56.95,Delivered
9938,2026-03-03,12:17:00,Pune,Sushi World,South Indian,3.2,49,931.05,COD,41.14,Delivered
9939,2026-01-11,10:12:00,Mumbai,Burger Town,Japanese,4.0,56,741.92,UPI,102.88,Cancelled
9940,2026-02-16,13:16:00,Chennai,Tandoori Nights,South Indian,5.0,23,1016.2,COD,8.13,Cancelled
9941,2026-02-11,11:26:00,Bangalore,Burger Town,Fast Food,3.9,54,490.48,UPI,195.05,Delivered
9942,2026-03-10,14:02:00,Bangalore,Dosa Palace,Japanese,4.1,26,463.49,UPI,172.2,Delivered
9943,2026-02-10,18:51:00,Hyderabad,Dosa Palace,Indian,4.8,45,1171.46,Card,54.39,Delivered
9944,2026-01-03,22:19:00,Hyderabad,Pizza Point,Japanese,3.4,51,1149.82,COD,67.23,Delivered
9945,2026-03-14,22:41:00,Hyderabad,Sushi World,Fast Food,2.9,62,1080.52,Card,49.18,Delivered
9946,2026-01-11,15:45:00,Bangalore,Burger Town,Fast Food,3.2,52,414.37,COD,185.68,Delivered
9947,2026-01-05,11:19:00,Chennai,Burger Town,Japanese,3.5,43,787.69,COD,130.64,Delivered
9948,2026-01-17,11:25:00,Bangalore,Tandoori Nights,Italian,4.1,69,735.05,COD,104.24,Delivered
9949,2026-02-04,11:25:00,Bangalore,Pizza Point,South Indian,2.5,20,403.11,Card,101.72,Delivered
9950,2026-02-15,14:43:00,Bangalore,Sushi World,South Indian,4.6,48,647.79,COD,33.18,Delivered
9951,2026-01-07,17:15:00,Bangalore,Pizza Point,Fast Food,2.7,67,665.15,UPI,192.53,Delivered
9952,2026-01-06,10:23:00,Chennai,Biryani Hub,Japanese,4.8,64,440.62,UPI,182.92,Delivered
9953,2026-02-15,19:36:00,Hyderabad,Burger Town,Italian,4.9,57,1154.88,COD,190.48,Delivered
9954,2026-03-12,13:46:00,Pune,Pizza Point,Indian,5.0,57,692.71,COD,58.19,Delivered
9955,2026-02-11,19:43:00,Hyderabad,Pizza Point,South Indian,4.5,40,724.89,COD,95.33,Delivered
9956,2026-01-06,14:52:00,Hyderabad,Tandoori Nights,Italian,2.9,42,798.58,COD,103.79,Delivered
9957,2026-02-22,10:26:00,Pune,Biryani Hub,South Indian,4.3,65,1086.95,COD,97.93,Delivered
9958,2026-01-31,21:37:00,Bangalore,Dosa Palace,Japanese,3.0,24,733.31,COD,3.84,Delivered
9959,2026-03-07,13:06:00,Chennai,Burger Town,South Indian,4.7,49,740.97,Card,166.63,Delivered
9960,2026-03-17,19:10:00,Chennai,Tandoori Nights,Indian,3.3,59,440.19,UPI,149.31,Cancelled
9961,2026-01-13,22:53:00,Hyderabad,Pizza Point,Japanese,3.3,37,802.82,COD,94.96,Cancelled
9962,2026-01-18,20:39:00,Pune,Burger Town,Fast Food,4.8,25,581.15,Card,53.48,Delivered
9963,2026-01-28,18:40:00,Mumbai,Dosa Palace,Italian,2.5,24,846.78,Card,127.0,Delivered
9964,2026-03-13,13:14:00,Bangalore,Pizza Point,South Indian,3.0,61,500.75,COD,27.66,Delivered
9965,2026-02-05,12:31:00,Hyderabad,Biryani Hub,Japanese,3.6,37,915.73,Card,199.46,Delivered
9966,2026-03-23,19:22:00,Chennai,Burger Town,Japanese,4.3,32,818.9,UPI,25.07,Delivered
9967,2026-02-21,13:27:00,Pune,Tandoori Nights,South Indian,4.1,39,674.48,COD,11.69,Delivered
9968,2026-03-22,10:47:00,Pune,Biryani Hub,Fast Food,4.2,57,296.67,COD,122.48,Delivered
9969,2026-02-28,21:37:00,Hyderabad,Dosa Palace,South Indian,4.7,40,826.97,UPI,92.68,Delivered
9970,2026-02-09,21:48:00,Mumbai,Dosa Palace,Fast Food,2.8,23,1059.28,Card,143.8,Delivered
9971,2026-03-29,16:28:00,Chennai,Burger Town,South Indian,3.8,32,371.07,COD,25.59,Delivered
9972,2026-03-18,13:37:00,Hyderabad,Dosa Palace,Japanese,4.3,37,284.72,UPI,72.75,Delivered
9973,2026-03-13,10:02:00,Mumbai,Sushi World,Indian,4.1,32,239.57,UPI,100.21,Delivered
9974,2026-01-08,21:57:00,Pune,Tandoori Nights,Indian,3.6,32,231.82,COD,89.4,Delivered
9975,2026-03-31,19:24:00,Bangalore,Burger Town,Japanese,2.5,58,1042.07,UPI,116.61,Delivered
9976,2026-02-11,12:01:00,Chennai,Sushi World,Indian,2.7,56,927.61,COD,20.35,Delivered
9977,2026-03-14,22:47:00,Chennai,Dosa Palace,Fast Food,2.8,54,402.3,Card,100.74,Delivered
9978,2026-01-05,16:39:00,Mumbai,Burger Town,Japanese,3.4,57,1117.12,COD,110.95,Delivered
9979,2026-01-02,11:15:00,Hyderabad,Sushi World,Fast Food,2.8,59,335.34,COD,176.2,Delivered
9980,2026-02-10,15:15:00,Pune,Dosa Palace,Japanese,3.6,46,574.16,UPI,114.22,Cancelled
9981,2026-02-06,22:18:00,Mumbai,Pizza Point,Fast Food,2.9,45,652.11,UPI,109.46,Delivered
9982,2026-01-02,22:52:00,Bangalore,Pizza Point,Fast Food,4.4,31,275.9,Card,162.42,Delivered
9983,2026-01-26,12:56:00,Bangalore,Biryani Hub,Indian,4.7,21,547.47,COD,13.0,Cancelled
9984,2026-01-01,12:05:00,Bangalore,Pizza Point,Japanese,3.5,62,301.88,Card,129.59,Delivered
9985,2026-03-10,16:36:00,Mumbai,Sushi World,South Indian,3.8,39,989.77,UPI,162.36,Delivered
9986,2026-02-14,22:00:00,Pune,Tandoori Nights,Indian,4.9,54,246.83,Card,18.92,Delivered
9987,2026-02-11,21:50:00,Chennai,Pizza Point,Fast Food,3.8,29,217.14,COD,162.31,Cancelled
9988,2026-03-02,14:58:00,Hyderabad,Burger Town,Fast Food,5.0,27,932.5,COD,157.43,Delivered
9989,2026-02-15,12:53:00,Chennai,Burger Town,South Indian,2.9,59,980.85,COD,0.19,Delivered
9990,2026-01-13,18:50:00,Pune,Burger Town,South Indian,4.7,65,695.63,UPI,49.23,Delivered
9991,2026-02-13,20:55:00,Chennai,Pizza Point,Fast Food,3.7,55,517.87,UPI,30.25,Delivered
9992,2026-02-02,13:56:00,Mumbai,Pizza Point,South Indian,2.6,50,436.45,COD,102.27,Delivered
9993,2026-03-04,13:49:00,Bangalore,Biryani Hub,Italian,4.9,34,317.03,UPI,182.8,Delivered
9994,2026-03-05,19:09:00,Pune,Tandoori Nights,Indian,4.9,61,684.23,Card,120.54,Delivered
9995,2026-03-05,16:57:00,Pune,Tandoori Nights,Japanese,3.5,37,691.09,Card,120.36,Cancelled
9996,2026-03-28,13:58:00,Chennai,Dosa Palace,South Indian,4.9,34,655.96,COD,24.57,Delivered
9997,2026-03-25,21:39:00,Mumbai,Biryani Hub,South Indian,2.9,38,978.26,UPI,133.28,Delivered
9998,2026-02-28,22:00:00,Chennai,Sushi World,Italian,4.2,43,299.78,COD,177.66,Delivered
9999,2026-01-08,15:24:00,Chennai,Burger Town,Japanese,3.0,54,870.01,Card,85.87,Delivered
10000,2026-01-29,11:55:00,Pune,Pizza Point,Italian,3.1,21,601.57,Card,136.35,Delivered
10001,2026-02-17,18:14:00,Chennai,Dosa Palace,Japanese,4.4,32,440.95,UPI,58.99,Delivered
10002,2026-01-18,18:48:00,Bangalore,Dosa Palace,Indian,3.4,64,881.59,Card,53.78,Cancelled
10003,2026-03-05,20:29:00,Chennai,Pizza Point,South Indian,2.5,28,397.68,UPI,37.02,Delivered
10004,2026-02-25,17:19:00,Bangalore,Biryani Hub,Indian,3.5,54,430.92,UPI,48.3,Delivered
10005,2026-02-07,11:03:00,Pune,Dosa Palace,Japanese,3.1,21,1198.55,Card,68.55,Delivered
10006,2026-03-30,19:54:00,Mumbai,Tandoori Nights,South Indian,4.2,65,1088.67,Card,113.35,Delivered
10007,2026-02-26,11:21:00,Bangalore,Biryani Hub,Italian,3.0,35,897.14,COD,156.13,Cancelled
10008,2026-03-24,19:14:00,Mumbai,Pizza Point,Fast Food,4.6,65,515.76,UPI,57.91,Delivered
10009,2026-01-22,21:48:00,Mumbai,Biryani Hub,Italian,3.2,55,736.72,COD,33.62,Delivered
10010,2026-03-14,14:57:00,Bangalore,Tandoori Nights,Fast Food,3.5,21,326.62,UPI,89.95,Delivered
10011,2026-03-18,16:04:00,Pune,Burger Town,Italian,3.2,35,533.95,Card,157.9,Delivered
10012,2026-03-16,13:23:00,Hyderabad,Pizza Point,Japanese,4.1,27,267.97,UPI,77.87,Delivered
10013,2026-01-10,18:20:00,Mumbai,Tandoori Nights,Indian,2.8,20,810.32,COD,182.65,Delivered
10014,2026-02-24,15:58:00,Mumbai,Pizza Point,Fast Food,3.7,37,1057.5,UPI,49.58,Delivered
10015,2026-04-01,14:05:00,Pune,Tandoori Nights,Japanese,3.3,60,1009.55,Card,151.66,Delivered
10016,2026-03-23,20:20:00,Pune,Tandoori Nights,Indian,4.7,45,1056.08,COD,93.55,Delivered
10017,2026-01-03,12:14:00,Chennai,Dosa Palace,Indian,2.7,63,374.6,UPI,21.43,Cancelled
10018,2026-02-19,18:43:00,Pune,Dosa Palace,South Indian,4.6,24,850.08,UPI,56.21,Delivered
10019,2026-01-06,18:41:00,Mumbai,Dosa Palace,South Indian,2.9,40,1156.74,UPI,171.64,Cancelled
10020,2026-03-10,18:27:00,Bangalore,Burger Town,South Indian,2.7,54,983.25,UPI,1.18,Delivered
10021,2026-01-14,22:39:00,Hyderabad,Burger Town,Fast Food,3.0,59,203.39,UPI,151.27,Delivered
10022,2026-01-25,12:59:00,Chennai,Tandoori Nights,Fast Food,2.8,47,1082.31,Card,162.28,Delivered
10023,2026-03-28,12:20:00,Bangalore,Sushi World,Indian,3.8,45,905.78,Card,23.97,Delivered
10024,2026-03-01,18:22:00,Hyderabad,Pizza Point,Fast Food,5.0,51,322.06,COD,192.44,Cancelled
10025,2026-02-18,15:00:00,Hyderabad,Dosa Palace,Indian,2.6,67,513.82,UPI,174.46,Delivered
10026,2026-02-23,21:47:00,Hyderabad,Pizza Point,Japanese,3.7,69,317.51,Card,35.71,Delivered
10027,2026-03-12,14:36:00,Bangalore,Tandoori Nights,Italian,3.5,63,929.81,Card,48.29,Delivered
10028,2026-03-23,20:08:00,Chennai,Biryani Hub,Indian,3.3,63,203.52,UPI,163.69,Delivered
10029,2026-02-16,20:58:00,Chennai,Tandoori Nights,Indian,3.3,40,664.52,COD,109.27,Delivered
10030,2026-03-07,11:48:00,Hyderabad,Burger Town,Japanese,4.7,23,1199.81,UPI,184.51,Delivered
10031,2026-01-31,17:39:00,Bangalore,Sushi World,South Indian,2.5,61,1051.13,COD,195.83,Cancelled
10032,2026-02-05,20:33:00,Hyderabad,Biryani Hub,South Indian,4.4,60,787.22,COD,68.69,Delivered
10033,2026-01-10,11:47:00,Pune,Pizza Point,South Indian,3.1,55,893.93,Card,19.39,Cancelled
10034,2026-01-25,14:28:00,Chennai,Burger Town,Indian,3.5,43,803.64,COD,140.7,Delivered
10035,2026-03-19,12:34:00,Mumbai,Dosa Palace,Indian,3.6,52,1010.85,Card,184.62,Delivered
10036,2026-01-16,10:03:00,Hyderabad,Biryani Hub,Fast Food,3.3,24,1085.98,Card,32.98,Delivered
10037,2026-01-31,21:34:00,Pune,Burger Town,Fast Food,2.7,22,966.59,UPI,197.08,Delivered
10038,2026-02-24,15:36:00,Chennai,Pizza Point,Italian,2.8,30,381.96,UPI,39.17,Delivered
10039,2026-01-04,11:37:00,Bangalore,Tandoori Nights,Italian,3.2,64,572.52,COD,17.26,Cancelled
10040,2026-03-20,11:38:00,Chennai,Pizza Point,Fast Food,4.6,51,984.41,UPI,99.14,Delivered
10041,2026-03-17,17:28:00,Bangalore,Biryani Hub,Indian,2.8,41,1023.18,UPI,161.11,Delivered
10042,2026-02-06,22:55:00,Bangalore,Biryani Hub,Japanese,4.4,30,828.8,COD,70.88,Delivered
10043,2026-01-22,20:23:00,Hyderabad,Tandoori Nights,Fast Food,3.2,57,914.15,UPI,66.37,Delivered
10044,2026-02-18,15:15:00,Hyderabad,Biryani Hub,Indian,4.7,41,374.5,Card,39.42,Delivered
10045,2026-01-02,14:28:00,Chennai,Sushi World,Fast Food,3.6,23,572.67,UPI,197.22,Cancelled
10046,2026-03-21,19:30:00,Pune,Dosa Palace,South Indian,2.9,58,734.64,UPI,68.37,Cancelled
10047,2026-01-14,22:24:00,Chennai,Burger Town,Fast Food,5.0,22,1183.71,UPI,133.29,Delivered
10048,2026-03-13,14:02:00,Mumbai,Tandoori Nights,South Indian,2.9,29,999.22,Card,26.48,Delivered
10049,2026-03-08,11:33:00,Bangalore,Pizza Point,Indian,3.9,56,392.62,COD,89.95,Delivered
10050,2026-03-23,19:50:00,Bangalore,Pizza Point,South Indian,3.9,38,552.41,Card,159.16,Delivered
10051,2026-03-28,22:18:00,Hyderabad,Dosa Palace,Fast Food,3.4,37,416.9,COD,194.07,Delivered
10052,2026-03-29,11:48:00,Pune,Biryani Hub,South Indian,4.9,47,352.26,Card,35.47,Delivered
10053,2026-02-02,20:03:00,Hyderabad,Biryani Hub,Japanese,4.6,50,319.98,UPI,18.93,Delivered
10054,2026-01-22,15:12:00,Mumbai,Pizza Point,South Indian,4.6,36,1165.7,Card,197.5,Delivered
10055,2026-02-28,14:53:00,Chennai,Dosa Palace,South Indian,4.9,43,1106.63,COD,110.84,Delivered
10056,2026-01-13,21:45:00,Chennai,Pizza Point,Italian,3.6,20,683.24,UPI,69.08,Delivered
10057,2026-02-16,19:38:00,Pune,Biryani Hub,Japanese,2.7,24,748.54,COD,192.06,Cancelled
